frame,time_s,detected,mean_visibility,num_visible,torso_lean_deg,right_elbow_angle_deg,left_elbow_angle_deg,right_knee_angle_deg,left_knee_angle_deg,right_wrist_speed_norm,left_wrist_speed_norm
108,3.6,1,0.3022366887531601,3,,,,,,,
109,3.6333333333333333,1,0.3018734952291617,3,,,,,,,
110,3.6666666666666665,1,0.3018734952291617,3,,,,,,,
111,3.7,1,0.3014311594172166,3,,,,,,,
112,3.7333333333333334,1,0.30027347050893766,3,,,,,,,
113,3.7666666666666666,1,0.30027347050893766,3,,,,,,,
114,3.8,1,0.2977556029621225,3,,,,,,,
115,3.8333333333333335,1,0.2995001643609542,3,,,,,,,
116,3.8666666666666667,1,0.2995001643609542,3,,,,,,,
117,3.9,1,0.2969842068134592,3,,,,,,,
118,3.933333333333333,1,0.29701025862819874,3,,,,,,,
119,3.966666666666667,1,0.29701025862819874,3,,,,,,,
120,4.0,1,0.29748836585965294,3,,,,,,,
121,4.033333333333333,1,0.29850340648912466,3,,,,,,,
122,4.066666666666666,1,0.29850340648912466,3,,,,,,,
123,4.1,1,0.2975863435377295,3,,,,,,,
124,4.133333333333334,1,0.2965274487550442,3,,,,,,,
125,4.166666666666667,1,0.2965274487550442,3,,,,,,,
126,4.2,1,0.2974131444039253,3,,,,,,,
127,4.233333333333333,1,0.2975614919112279,3,,,,,,,
128,4.266666666666667,1,0.2975614919112279,3,,,,,,,
129,4.3,1,0.30320213140489966,3,,,,,,,
130,4.333333333333333,1,0.3022806959656569,3,,,,,,,
131,4.366666666666666,1,0.3022806959656569,3,,,,,,,
132,4.4,1,0.3033975731008328,3,,,,,,,
133,4.433333333333334,1,0.3055001050233841,3,,,,,,,
134,4.466666666666667,1,0.3055001050233841,3,,,,,,,
135,4.5,1,0.3050974795881372,3,,,,,,,
136,4.533333333333333,1,0.30463114452476686,3,,,,,,,
137,4.566666666666666,1,0.30463114452476686,3,,,,,,,
138,4.6,1,0.2968700907837886,3,,,,,,,
139,4.633333333333334,1,0.2987062931060791,3,,,,,,,
140,4.666666666666667,1,0.2987062931060791,3,,,,,,,
141,4.7,1,0.2996472416875454,3,,,,,,,
142,4.733333333333333,1,0.299844832231219,3,,,,,,,
143,4.766666666666667,1,0.299844832231219,3,,,,,,,
144,4.8,1,0.3001957234854882,3,,,,,,,
145,4.833333333333333,1,0.30056671583308625,3,,,,,,,
146,4.866666666666666,1,0.30056671583308625,3,,,,,,,
147,4.9,1,0.2984078244234507,3,,,,,,,
148,4.933333333333334,1,0.3000009087129281,3,,,,,,,
149,4.966666666666667,1,0.3000009087129281,3,,,,,,,
150,5.0,1,0.29605684386423003,3,,,,,,,
151,5.033333333333333,1,0.2949168917078238,3,,,,,,,
152,5.066666666666666,1,0.2955367367428083,3,,,,,,,
153,5.1,1,0.2947113470962414,3,,,,,,,
154,5.133333333333334,1,0.2932104201844105,3,,,,,,,
155,5.166666666666667,1,0.2932104201844105,3,,,,,,,
156,5.2,1,0.2920788119618709,3,,,,,,,
157,5.233333333333333,1,0.2906827006775599,3,,,,,,,
158,5.266666666666667,1,0.2906827006775599,3,,,,,,,
159,5.3,1,0.2886791354618393,3,,,,,,,
160,5.333333333333333,1,0.2886791354618393,3,,,,,,,
161,5.366666666666666,1,0.28829778301028103,3,,,,,,,
162,5.4,1,0.2855709450176129,3,,,,,,,
163,5.433333333333334,1,0.2855709450176129,3,,,,,,,
164,5.466666666666667,1,0.28545491590809363,3,,,,,,,
165,5.5,1,0.2856665108926021,3,,,,,,,
166,5.533333333333333,1,0.2861744937701867,3,,,,,,,
167,5.566666666666666,1,0.291464317876559,3,,,,,,,
168,5.6,1,0.2925803529528471,3,,,,,,,
169,5.633333333333334,1,0.2925803529528471,3,,,,,,,
170,5.666666666666667,1,0.29060752045076627,3,,,,,,,
171,5.7,1,0.29440308999843323,3,,,,,,,
172,5.733333333333333,1,0.30053908786234945,3,,,,,,,
173,5.766666666666667,1,0.2998251306752746,3,,,,,,,
174,5.8,1,0.2993205418953529,3,,,,,,,
175,5.833333333333333,1,0.2993205418953529,3,,,,,,,
176,5.866666666666666,1,0.3068976817795864,3,,,,,,,
177,5.9,1,0.3043469718585794,3,,,,,,,
178,5.933333333333334,1,0.3043469718585794,3,,,,,,,
179,5.966666666666667,1,0.3155322655175741,3,,,,,,,
180,6.0,1,0.3107811144481485,3,,,,,,,
181,6.033333333333333,1,0.3107811144481485,3,,,,,,,
182,6.066666666666666,1,0.32157239525650555,3,,,,,,,
183,6.1,1,0.3252434739126609,3,,,,,,,
184,6.133333333333334,1,0.3252434739126609,3,,,,,,,
185,6.166666666666667,1,0.3220530842932371,3,,,,,,,
186,6.2,1,0.32562059722840786,3,,,,,,,
187,6.233333333333333,1,0.32562059722840786,3,,,,,,,
188,6.266666666666667,1,0.3224758399793735,3,,,,,,,
189,6.3,1,0.3186896563722537,3,,,,,,,
190,6.333333333333333,1,0.3186896563722537,3,,,,,,,
191,6.366666666666666,1,0.3208433581659427,3,,,,,,,
192,6.4,1,0.3289769640049109,3,,,,,,,
193,6.433333333333334,1,0.3289769640049109,3,,,,,,,
194,6.466666666666667,1,0.33362548841306794,3,,,,,,,
195,6.5,1,0.3371824653675923,3,,,,,,,
196,6.533333333333333,1,0.3371824653675923,3,,,,,,,
197,6.566666666666666,1,0.3368752011312888,3,,,,,,,
198,6.6,1,0.338761797031531,3,,,,,,,
199,6.633333333333334,1,0.338761797031531,3,,,,,,,
200,6.666666666666667,1,0.33756452326018077,3,,,,,,,
201,6.7,1,0.3405951146896069,3,,,,,,,
202,6.733333333333333,1,0.3405951146896069,3,,,,,,,
203,6.766666666666667,1,0.3394855290937882,3,,,,,,,
204,6.8,1,0.33578995873148626,3,,,,,,,
205,6.833333333333333,1,0.33578995873148626,3,,,,,,,
206,6.866666666666666,1,0.34024748177482533,3,,,,,,,
207,6.9,1,0.3370195690255899,3,,,,,,,
208,6.933333333333334,1,0.3274426484623781,3,,,,,,,
209,6.966666666666667,1,0.31927289742116743,3,,,,,,,
210,7.0,1,0.314873922472963,3,,,,,,,
211,7.033333333333333,1,0.3140290313615249,3,,,,,,,
212,7.066666666666666,1,0.3109228757138436,3,,,,,,,
213,7.1,1,0.3109228757138436,3,,,,,,,
214,7.133333333333334,1,0.3159827611480768,3,,,,,,,
215,7.166666666666667,1,0.319980688393116,3,,,,,,,
216,7.2,1,0.319980688393116,3,,,,,,,
217,7.233333333333333,1,0.3181225158847295,3,,,,,,,
218,7.266666666666667,1,0.3142916312297949,3,,,,,,,
219,7.3,1,0.3142916312297949,3,,,,,,,
220,7.333333333333333,1,0.3113492098278724,3,,,,,,,
221,7.366666666666666,1,0.31233413245242375,3,,,,,,,
222,7.4,1,0.31233413245242375,3,,,,,,,
223,7.433333333333334,1,0.3093281550189623,3,,,,,,,
224,7.466666666666667,1,0.31017512699159294,3,,,,,,,
225,7.5,1,0.31017512699159294,3,,,,,,,
226,7.533333333333333,1,0.30836826892426383,3,,,,,,,
227,7.566666666666666,1,0.30719855112525135,3,,,,,,,
228,7.6,1,0.30719855112525135,3,,,,,,,
229,7.633333333333334,1,0.3069779140731463,3,,,,,,,
230,7.666666666666667,1,0.3049772350260845,3,,,,,,,
231,7.7,1,0.3049772350260845,3,,,,,,,
232,7.733333333333333,1,0.3042317684739828,3,,,,,,,
233,7.766666666666667,1,0.304050086495968,3,,,,,,,
234,7.8,1,0.304050086495968,3,,,,,,,
235,7.833333333333333,1,0.3027760784786481,3,,,,,,,
236,7.866666666666666,1,0.3015971831404246,3,,,,,,,
237,7.9,1,0.3015971831404246,3,,,,,,,
238,7.933333333333334,1,0.3008051157857363,3,,,,,,,
239,7.966666666666667,1,0.30160574041880095,3,,,,,,,
240,8.0,1,0.30160574041880095,3,,,,,,,
241,8.033333333333333,1,0.30801709411809075,3,,,,,,,
242,8.066666666666666,1,0.31055787205696106,3,,,,,,,
243,8.1,1,0.31055787205696106,3,,,,,,,
244,8.133333333333333,1,0.31293632233372104,3,,,,,,,
245,8.166666666666666,1,0.3135622115089343,3,,,,,,,
246,8.2,1,0.3135622115089343,3,,,,,,,
247,8.233333333333333,1,0.3181247225461098,3,,,,,,,
248,8.266666666666667,1,0.31955315058047956,3,,,,,,,
249,8.3,1,0.31955315058047956,3,,,,,,,
250,8.333333333333334,1,0.3238913564441296,3,,,,,,,
251,8.366666666666667,1,0.32577629960500276,3,,,,,,,
252,8.4,1,0.32577629960500276,3,,,,,,,
253,8.433333333333334,1,0.32755466636556846,3,,,,,,,
254,8.466666666666667,1,0.32928108209027696,3,,,,,,,
255,8.5,1,0.32928108209027696,3,,,,,,,
256,8.533333333333333,1,0.33505252247246414,3,,,,,,,
257,8.566666666666666,1,0.33536914807672685,3,,,,,,,
258,8.6,1,0.33620558435527176,3,,,,,,,
259,8.633333333333333,1,0.33955856183400523,3,,,,,,,
260,8.666666666666666,1,0.3389858798338817,3,,,,,,,
261,8.7,1,0.3389858798338817,3,,,,,,,
262,8.733333333333333,1,0.3405765793644465,3,,,,,,,
263,8.766666666666667,1,0.34045557419841105,3,,,,,,,
264,8.8,1,0.3400882293398564,3,,,,,,,
265,8.833333333333334,1,0.34343782697732633,3,,,,,,,
266,8.866666666666667,1,0.344718182602754,3,,,,,,,
267,8.9,1,0.344718182602754,3,,,,,,,
268,8.933333333333334,1,0.33779254355109656,3,,,,,,,
269,8.966666666666667,1,0.33779254355109656,3,,,,,,,
270,9.0,1,0.3292541899360143,3,,,,,,,
271,9.033333333333333,1,0.32381495747428674,3,,,,,,,
272,9.066666666666666,1,0.32381495747428674,3,,,,,,,
273,9.1,1,0.3139233271089884,3,,,,,,,
274,9.133333333333333,1,0.3081739848622909,3,,,,,,,
275,9.166666666666666,1,0.3081739848622909,3,,,,,,,
276,9.2,1,0.2995977443284713,3,,,,,,,
277,9.233333333333333,1,0.29573910511457,3,,,,,,,
278,9.266666666666667,1,0.29516362585127354,3,,,,,,,
279,9.3,1,0.2973564931979546,3,,,,,,,
280,9.333333333333334,1,0.29371382410709673,3,,,,,,,
281,9.366666666666667,1,0.2877661061401551,3,,,,,,,
282,9.4,1,0.28494929436307687,3,,,,,,,
283,9.433333333333334,1,0.2812326918714322,3,,,,,,,
284,9.466666666666667,1,0.2812326918714322,3,,,,,,,
285,9.5,1,0.2855343893170357,3,,,,,,,
286,9.533333333333333,1,0.2890856605596267,3,,,,,,,
287,9.566666666666666,1,0.2890856605596267,3,,,,,,,
288,9.6,1,0.29485390363977504,3,,,,,,,
289,9.633333333333333,1,0.29546679670994097,3,,,,,,,
290,9.666666666666666,1,0.2976720611063334,3,,,,,,,
291,9.7,1,0.2972992632824641,3,,,,,,,
292,9.733333333333333,1,0.29765673626500827,3,,,,,,,
293,9.766666666666667,1,0.296769313657513,3,,,,,,,
294,9.8,1,0.2954064325357859,3,,,,,,,
295,9.833333333333334,1,0.2953829156378141,3,,,,,,,
296,9.866666666666667,1,0.2970073108489697,3,,,,,,,
297,9.9,1,0.30019293453257817,3,,,,,,,
298,9.933333333333334,1,0.3002434460302958,3,,,,,,,
299,9.966666666666667,1,0.3002434460302958,3,,,,,,,
300,10.0,1,0.29996195965661454,3,,,,,,,
301,10.033333333333333,1,0.2989447187059201,3,,,,,,,
302,10.066666666666666,1,0.2989447187059201,3,,,,,,,
303,10.1,1,0.30136891912955505,3,,,,,,,
304,10.133333333333333,1,0.3016293838333625,3,,,,,,,
305,10.166666666666666,1,0.3016293838333625,3,,,,,,,
306,10.2,1,0.3007997510811457,3,,,,,,,
307,10.233333333333333,1,0.3008534140311755,3,,,,,,,
308,10.266666666666667,1,0.30219848016993356,3,,,,,,,
309,10.3,1,0.3028397507105882,3,,,,,,,
310,10.333333333333334,1,0.30622305112102854,3,,,,,,,
311,10.366666666666667,1,0.3075723790635283,3,,,,,,,
312,10.4,1,0.31108679436147213,3,,,,,,,
313,10.433333333333334,1,0.31467417391160357,3,,,,,,,
314,10.466666666666667,1,0.31733906792046934,3,,,,,,,
315,10.5,1,0.3206426240503788,3,,,,,,,
316,10.533333333333333,1,0.3232359161887031,3,,,,,,,
317,10.566666666666666,1,0.3202945076359006,3,,,,,,,
318,10.6,1,0.32111787817512566,3,,,,,,,
319,10.633333333333333,1,0.31976152333216024,3,,,,,,,
320,10.666666666666666,1,0.3171284669437088,3,,,,,,,
321,10.7,1,0.32310387821724784,3,,,,,,,
322,10.733333333333333,1,0.322569544856938,3,,,,,,,
323,10.766666666666667,1,0.32236112303172165,3,,,,,,,
324,10.8,1,0.32169709182702577,3,,,,,,,
325,10.833333333333334,1,0.32371016749395776,3,,,,,,,
326,10.866666666666667,1,0.32253500683089864,3,,,,,,,
327,10.9,1,0.32511731444929654,3,,,,,,,
328,10.933333333333334,1,0.3257602841521685,3,,,,,,,
329,10.966666666666667,1,0.3286800037066524,3,,,,,,,
330,11.0,1,0.3304741397643319,3,,,,,,,
331,11.033333333333333,1,0.33285043417261195,3,,,,,,,
332,11.066666666666666,1,0.33500296930567575,3,,,,,,,
333,11.1,1,0.3408821410714434,3,,,,,,,
334,11.133333333333333,1,0.33971736229096466,3,,,,,,,
335,11.166666666666666,1,0.34027025719674736,3,,,,,,,
336,11.2,1,0.34434357794144976,3,,,,,,,
337,11.233333333333333,1,0.34556861880880135,3,,,,,,,
338,11.266666666666667,1,0.3480809682693619,4,,,,,,,
339,11.3,1,0.3520358521491289,4,,,,,,2.975426694975629,
340,11.333333333333334,1,0.35348067339509726,5,,31.79180370791362,,,,1.8008251484919706,
341,11.366666666666667,1,0.3547343397513032,5,,26.06319076516722,,,,1.2992053140015662,
342,11.4,1,0.3573577409753433,5,,23.71967582282095,,,,0.23507607694182406,
343,11.433333333333334,1,0.3628436283996472,5,,22.455199178503925,,,,0.5126659138453006,
344,11.466666666666667,1,0.36354842932464987,5,,21.853853970299774,,,,0.4644401092150602,
345,11.5,1,0.3648614755186897,5,,21.874233607295892,,,,0.3454360219023345,
346,11.533333333333333,1,0.3648614755186897,5,,21.88813538831408,,,,0.24180521533163485,
347,11.566666666666666,1,0.36307137380712307,5,,21.15338980835278,,,,0.43704088558418414,
348,11.6,1,0.35867724660784006,5,,20.455831488644375,,,,0.5993222612948637,
349,11.633333333333333,1,0.35716936221489537,5,,17.269350200570265,,,,2.540553984279127,
350,11.666666666666666,1,0.35387180759929693,5,,17.65554109089952,,,,1.1293968667181153,
351,11.7,1,0.3515691760784158,5,,18.018349383437034,,,,1.7668764242712682,
352,11.733333333333333,1,0.35027898368067467,5,,15.068182904703423,,,,4.086538212376448,
353,11.766666666666667,1,0.3461008778271767,5,,15.813184037379973,,,,1.5543389995308536,
354,11.8,1,0.3486678669802271,5,,15.087039556691792,,,,1.639014989031071,
355,11.833333333333334,1,0.35348191341528523,5,,6.083751033919921,,,,3.99298515381726,
356,11.866666666666667,1,0.3548940426598375,5,,3.621811683562197,,,,4.938814605473888,
357,11.9,1,0.357156710126079,5,,6.202891074918304,,,,2.6903872688473314,
358,11.933333333333334,1,0.3583249983807596,5,,8.848137758056309,,,,3.1440781171080365,
359,11.966666666666667,1,0.3589502147470529,5,,7.766722198849062,,,,1.711222216489183,
360,12.0,1,0.3528228117009768,4,,,,,,6.618865818004251,
361,12.033333333333333,1,0.34665015096274704,3,,,,,,,
362,12.066666666666666,1,0.3420752090975069,3,,,,,,,
363,12.1,1,0.34418265962113553,3,,,,,,,
364,12.133333333333333,1,0.33827615690489227,3,,,,,,,
365,12.166666666666666,1,0.33277397491754246,3,,,,,,,
366,12.2,1,0.3308939363162678,3,,,,,,,
367,12.233333333333333,1,0.32587831739622813,3,,,,,,,
368,12.266666666666667,1,0.32216657773376656,3,,,,,,,
369,12.3,1,0.3199169125336294,3,,,,,,,
370,12.333333333333334,1,0.3180102134983127,3,,,,,,,
371,12.366666666666667,1,0.31686456934907115,3,,,,,,,
372,12.4,1,0.3128805828209107,3,,,,,,,
373,12.433333333333334,1,0.31354877825539845,3,,,,,,,
374,12.466666666666667,1,0.31045103642659694,3,,,,,,,
375,12.5,1,0.3086073499960968,3,,,,,,,
376,12.533333333333333,1,0.30712782827994,3,,,,,,,
377,12.566666666666666,1,0.31236837030603337,3,,,,,,,
378,12.6,1,0.3100005010357843,3,,,,,,,
379,12.633333333333333,1,0.31180360805816376,3,,,,,,,
380,12.666666666666666,1,0.30994513942501867,3,,,,,,,
381,12.7,1,0.3076941575138615,3,,,,,,,
382,12.733333333333333,1,0.30823639683568704,3,,,,,,,
383,12.766666666666667,1,0.3122121216371082,3,,,,,,,
384,12.8,1,0.3110209373184122,3,,,,,,,
385,12.833333333333334,1,0.31114382558287335,3,,,,,,,
386,12.866666666666667,1,0.30996391506722343,3,,,,,,,
387,12.9,1,0.3083852083923725,3,,,,,,,
388,12.933333333333334,1,0.30734231828067166,3,,,,,,,
389,12.966666666666667,1,0.30943057395947665,3,,,,,,,
390,13.0,1,0.3089685052490005,3,,,,,,,
391,13.033333333333333,1,0.3084022243363926,3,,,,,,,
392,13.066666666666666,1,0.3085506113532644,3,,,,,,,
393,13.1,1,0.3083292847642532,3,,,,,,,
394,13.133333333333333,1,0.30918817576737356,3,,,,,,,
395,13.166666666666666,1,0.30731628405360073,3,,,,,,,
396,13.2,1,0.3062860960355745,3,,,,,,,
397,13.233333333333333,1,0.3082660495375211,3,,,,,,,
398,13.266666666666667,1,0.3064661165699363,3,,,,,,,
399,13.3,1,0.3059989812497336,3,,,,,,,
400,13.333333333333334,1,0.3065438583278312,3,,,,,,,
401,13.366666666666667,1,0.30588308789838964,3,,,,,,,
402,13.4,1,0.30640108389063525,3,,,,,,,
403,13.433333333333334,1,0.3075276929526948,3,,,,,,,
404,13.466666666666667,1,0.3058703360147774,3,,,,,,,
405,13.5,1,0.30461538049320763,3,,,,,,,
406,13.533333333333333,1,0.30641160475519985,3,,,,,,,
407,13.566666666666666,1,0.3060543042106124,3,,,,,,,
408,13.6,1,0.3054740449700218,3,,,,,,,
409,13.633333333333333,1,0.3065632346014564,3,,,,,,,
410,13.666666666666666,1,0.30609682553376144,3,,,,,,,
411,13.7,1,0.30515585126928413,3,,,,,,,
412,13.733333333333333,1,0.30467987042636824,3,,,,,,,
413,13.766666666666667,1,0.30369233537035495,3,,,,,,,
414,13.8,1,0.3033512310626415,3,,,,,,,
415,13.833333333333334,1,0.3042349668506246,3,,,,,,,
416,13.866666666666667,1,0.3055559308984532,3,,,,,,,
417,13.9,1,0.30422875439175046,3,,,,,,,
418,13.933333333333334,1,0.3028593339885657,3,,,,,,,
419,13.966666666666667,1,0.30286170069414836,3,,,,,,,
420,14.0,1,0.30374492411143506,3,,,,,,,
421,14.033333333333333,1,0.30157323256851387,3,,,,,,,
422,14.066666666666666,1,0.30400634026871276,3,,,,,,,
423,14.1,1,0.30168604051980835,3,,,,,,,
424,14.133333333333333,1,0.3069163512868377,3,,,,,,,
425,14.166666666666666,1,0.3106089635895422,3,,,,,,,
426,14.2,1,0.31671772324121916,3,,,,,,,
427,14.233333333333333,1,0.32657210131247455,3,,,,,,,
428,14.266666666666667,1,0.32287291856482625,3,,,,,,,
429,14.3,1,0.32560275849671316,3,,,,,,,
430,14.333333333333334,1,0.3258332248705511,3,,,,,,,
431,14.366666666666667,1,0.3258945382415102,3,,,,,,,
432,14.4,1,0.32433202053205323,3,,,,,,,
433,14.433333333333334,1,0.32239295431197834,3,,,,,,,
434,14.466666666666667,1,0.32031674335639065,3,,,,,,,
435,14.5,1,0.3199440755236607,3,,,,,,,
436,14.533333333333333,1,0.3191480446033753,3,,,,,,,
437,14.566666666666666,1,0.3186716355669957,3,,,,,,,
438,14.6,1,0.3179697423743514,3,,,,,,,
439,14.633333333333333,1,0.3194608762860298,3,,,,,,,
440,14.666666666666666,1,0.31719612817351633,3,,,,,,,
441,14.7,1,0.31881019050398696,3,,,,,,,
442,14.733333333333333,1,0.3135652586531181,3,,,,,,,
443,14.766666666666667,1,0.3158192065042945,3,,,,,,,
444,14.8,1,0.3142876626493839,3,,,,,,,
445,14.833333333333334,1,0.3110064763862353,3,,,,,,,
446,14.866666666666667,1,0.31112583740972555,3,,,,,,,
447,14.9,1,0.31158451005243337,3,,,,,,,
448,14.933333333333334,1,0.313222316523584,3,,,,,,,
449,14.966666666666667,1,0.3082328261091159,3,,,,,,,
450,15.0,1,0.3074495740091571,3,,,,,,,
451,15.033333333333333,1,0.3123319171225795,3,,,,,,,
452,15.066666666666666,1,0.31092980984025276,3,,,,,,,
453,15.1,1,0.3081917537089724,3,,,,,,,
454,15.133333333333333,1,0.3042686734921657,3,,,,,,,
455,15.166666666666666,1,0.30095708413192857,3,,,,,,,
456,15.2,1,0.29557038700351346,3,,,,,,,
457,15.233333333333333,1,0.2919147695916203,3,,,,,,,
458,15.266666666666667,1,0.28992503673697895,3,,,,,,,
459,15.3,1,0.2893424751237035,3,,,,,,,
460,15.333333333333334,1,0.2872158115586409,3,,,,,,,
461,15.366666666666667,1,0.28471983696978825,3,,,,,,,
462,15.4,1,0.28179744358819264,3,,,,,,,
463,15.433333333333334,1,0.27948207257745356,3,,,,,,,
464,15.466666666666667,1,0.2793562732493648,3,,,,,,,
465,15.5,1,0.27973833594184655,3,,,,,,,
466,15.533333333333333,1,0.2810785591315765,3,,,,,,,
467,15.566666666666666,1,0.28241516950611883,3,,,,,,,
468,15.6,1,0.2836888064988531,3,,,,,,,
469,15.633333333333333,1,0.2844317816197872,3,,,,,,,
470,15.666666666666666,1,0.28351178106207114,3,,,,,,,
471,15.7,1,0.2861489693705852,3,,,,,,,
