frame,time_s,detected,mean_visibility,num_visible,torso_lean_deg,right_elbow_angle_deg,left_elbow_angle_deg,right_knee_angle_deg,left_knee_angle_deg,right_wrist_speed_norm,left_wrist_speed_norm
0,0.0,1,0.6884866037334387,9,-0.29572702553043206,77.73195556545106,76.31118936139124,,,,
1,0.04,1,0.6887039249547973,9,-0.2993232454869985,77.77176577216358,76.1816001763625,,,0.0755018512805979,0.22357653022578233
2,0.08,1,0.6888894353849957,9,-0.23082655923135695,78.13341649952855,76.23292023470168,,,0.13944738903108048,0.42783207656897104
3,0.12,1,0.6889875707431481,9,-0.14119790310588315,78.19848411257246,75.68272007677012,,,0.11201250057028997,0.5569159730185638
4,0.16,1,0.6891645167309505,9,-0.004354577437483229,77.96688976176638,75.50455438963138,,,0.10010053739670903,0.4405023796787954
5,0.2,1,0.6891788411527299,9,0.15267610921566588,77.49054713624598,75.20962251676416,,,0.12450247303223216,0.33303581839559093
6,0.24,1,0.6893229367784582,9,0.2927734309226644,77.36003252955285,75.14365772757282,,,0.09749977011882029,0.26060938339052675
7,0.28,1,0.6893869942913835,9,0.3935316145260046,77.3592865503666,75.12664912259788,,,0.11333582990116182,0.1511237383259553
8,0.32,1,0.6893307365692005,9,0.46007585737409556,77.36686080845071,75.37698132901146,,,0.09565242514880738,0.15348851623594323
9,0.36,1,0.6894477909932343,9,0.5604869443996416,77.32723317140912,75.24857011381035,,,0.10993599858483143,0.13135122927215176
10,0.4,1,0.689598512226859,9,0.7166443612910494,77.75534786488326,74.70659898240878,,,0.26502655828169686,0.12616132379681216
11,0.44,1,0.6896202583582356,9,0.8275567023133179,78.11962660415927,74.42783094797922,,,0.26818160189081014,0.08433474801131456
12,0.48,1,0.6896620614167589,9,0.8970074747172325,78.02302427131123,74.23391693806902,,,0.2673033749011256,0.14621739633750783
13,0.52,1,0.6895191638300625,9,0.9685666425321381,77.53113464133216,73.87480649043806,,,0.23034225099228364,0.19348223025237635
14,0.56,1,0.6894822370332594,9,1.051467203672128,76.90463257805408,73.6516114776366,,,0.19648060062937323,0.15832382922737637
15,0.6,1,0.6894913819403603,9,1.1691062413650677,76.2813484388585,73.85285990855832,,,0.16560485999745778,0.14951313599504196
16,0.64,1,0.6895303333966205,9,1.27870270188784,76.16266313627582,74.14730738026532,,,0.14677265696234332,0.09043719287112506
17,0.68,1,0.6894778461338809,9,1.367435825624795,76.17835844069998,74.69532870792685,,,0.12873490076179292,0.18109382220529452
18,0.72,1,0.6894487491092429,9,1.4288232945980577,76.38726854628818,74.98323934180453,,,0.23202602389644816,0.21722034479404304
19,0.76,1,0.6893620311569136,9,1.50436034019363,76.77651001158895,75.30690344463683,,,0.2110711781063928,0.30050435637474104
20,0.8,1,0.6891883946955204,9,1.5720557482626238,76.56937350801155,75.70966678335984,,,0.24607154395227293,0.18006266199215953
21,0.84,1,0.6892335718640914,9,1.6425602320037085,76.39311292177374,76.37623945064618,,,0.18824034389641398,0.15467471910786962
22,0.88,1,0.6890744155702683,9,1.7225451072787612,76.25262357219925,77.24677111756974,,,0.14739334355550043,0.20763768662118803
23,0.92,1,0.688900172817879,9,1.8122100668375902,76.28912935879043,78.00511123080224,,,0.13155008667903317,0.14631836266520745
24,0.96,1,0.6887733604615698,9,1.8675895965260476,76.42105094671953,78.45504795421576,,,0.10298364140038829,0.11124465787904206
25,1.0,1,0.6885093603498087,9,1.9160470349089973,76.84099833867862,78.27835366469871,,,0.10921302406545946,0.08128684458900111
26,1.04,1,0.6881724282239492,9,1.9562305550703594,77.4350388496783,78.48970635332533,,,0.14469280510591112,0.17111031214675962
27,1.08,1,0.6876751382548648,9,1.989111937386809,77.99590845466626,77.71106055560865,,,0.11321044736052725,0.2208701513910558
28,1.12,1,0.6874373358531067,9,2.0177763473662806,78.60639217177217,77.09136110378611,,,0.12326464999769743,0.20363533766100478
29,1.16,1,0.68665173685608,9,2.0851933984831503,79.29064730445296,76.9243436107097,,,0.10029404589823157,0.17187916149083574
30,1.2,1,0.686320711321269,9,2.1732381435556567,79.78859515171594,77.33429257554542,,,0.13126921597129632,0.11727132978967077
31,1.24,1,0.6857381707702118,9,2.280427810483323,79.9645573553373,77.3576039621281,,,0.16166545160121965,0.3954811352157691
32,1.28,1,0.6848007719605588,9,2.3601149515582844,80.12216449019103,76.6816851585314,,,0.18536854233370514,0.35889717793759035
33,1.32,1,0.6838343489843492,9,2.4508560393112573,80.22449067592954,76.65481205715834,,,0.16459032622571507,0.24445083771578954
34,1.36,1,0.6832446147186252,9,2.465489086017489,79.97062849332906,76.65878634616301,,,0.22572655553363427,0.15997853128005382
35,1.4,1,0.6820654214646381,9,2.523077365046813,79.82638127601429,76.40121718110856,,,0.2215025733562367,0.08183326430944524
36,1.44,1,0.6814265437065982,9,2.503503602457885,79.68777728210372,76.18915026650808,,,0.17137041934594657,0.04529325915438519
37,1.48,1,0.6806905345561413,9,2.4910915275908594,79.7479021886968,75.38258715214221,,,0.15496189678052627,0.11370003609051571
38,1.52,1,0.679812696404182,9,2.492887708112192,79.83652802880566,74.90726306329057,,,0.16428952015326467,0.07652492328669945
39,1.56,1,0.6790087356303747,9,2.4700737638473984,79.96535009577569,74.55084854465753,,,0.19496356689083696,0.10016948467298678
40,1.6,1,0.6767994132466041,9,2.47393399491327,80.18337982880699,74.88310631125776,,,0.20232804247893865,0.12606658847401706
41,1.64,1,0.6760707150858182,9,2.522786932613084,79.87486888853634,75.0750438882532,,,0.14099062119514988,0.10721861287772215
