frame,time_s,detected,mean_visibility,num_visible,nose_x,nose_y,nose_z,nose_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility
167,6.965291666666666,1,0.9730863662866446,13,0.6151137181019837,0.2037985630970676,-0.1384746035708788,0.999903678894043,0.6685345267452185,0.2620996203909847,-0.05065734497160908,0.9999756813049316,0.5994732154116578,0.27810752543268275,0.07487162835987768,0.9999091029167175,0.719097367925326,0.3421019284568578,-0.08413848611305419,0.9974169731140137,0.5838260547982533,0.3744272576803713,0.06072156645486006,0.8677622675895691,0.6836207504971945,0.4173605084833283,-0.1709866583874628,0.9896408915519714,0.6022285667141617,0.42964554393558685,-0.10144375986740922,0.9003075361251831,0.6618907315394386,0.47401117186012554,-0.04423887969403361,0.9998447895050049,0.6211650297785865,0.4823987223738495,0.04420483877110143,0.9997746348381042,0.6763150843639493,0.6546947860061624,-0.08614615624403082,0.9866714477539062,0.615173034000668,0.6479644875422623,0.006509664161051849,0.9539902806282043,0.6999931418333372,0.8322027259998391,-0.026038336520685414,0.9875092506408691,0.6096097873220182,0.8156601443191869,0.09448777651767576,0.9674162268638611
168,7.007,1,0.9746197186983548,13,0.6162704169280566,0.20384217557301476,-0.13922246451593062,0.9999073147773743,0.6703155464567909,0.2624987072570496,-0.04975253696755406,0.9999760389328003,0.6008065125240766,0.2786122809521394,0.07443937730108353,0.9999147057533264,0.7209920827567735,0.3425056197295233,-0.08292594336284383,0.9974410533905029,0.5847007620003636,0.3755670896097346,0.05878515081942552,0.8771891593933105,0.6853176412118362,0.41759402337588314,-0.17117836747284365,0.9898602366447449,0.603344495391472,0.42956985925623065,-0.10706192834993357,0.9071680307388306,0.6631765151026618,0.4744052005825825,-0.043463772872529685,0.9998462796211243,0.6220104285102632,0.48255019452411374,0.04342864765617611,0.999779224395752,0.6775387929739081,0.6550107352274307,-0.08513838691193447,0.9869359135627747,0.6156125431158057,0.6485630820678526,0.010083064873647567,0.9558378458023071,0.700249755223964,0.8324474884820987,-0.021690661520466767,0.9877323508262634,0.6095819446045692,0.815926641028161,0.10397427887903105,0.968468189239502
169,7.048708333333333,1,0.976057611978971,13,0.6180373686223294,0.20359167138629403,-0.13939754375608399,0.9999110698699951,0.6726674197759945,0.26276208209756624,-0.04920323514800355,0.9999765157699585,0.6028994467482683,0.2789836789638227,0.07437033926368015,0.9999194145202637,0.7230853697472921,0.3429622968668492,-0.08210903478631604,0.9974686503410339,0.5867911330229809,0.37675628837416836,0.05836434154349895,0.8855040073394775,0.6871746758613011,0.41777265616299913,-0.17172991555532757,0.9900770783424377,0.6053719249436623,0.4294789714266042,-0.10960125882103153,0.913246214389801,0.6651926128866216,0.4746909359209608,-0.04306973659754751,0.9998467564582825,0.6238450181101841,0.48265576905376617,0.04303342769270493,0.9997824430465698,0.6792221352262363,0.6553237742817754,-0.08498675972099115,0.9873272776603699,0.6164370432921784,0.6491379166981377,0.013458538174869927,0.9579285383224487,0.7005278574310363,0.8326241866377102,-0.01746764790762851,0.9880348443984985,0.6095636348743214,0.8162733702468123,0.11273897466888541,0.9697261452674866
170,7.090416666666666,1,0.9772606079395001,13,0.619870364702577,0.20290460214937994,-0.13758762127314153,0.9999147653579712,0.6748473118794662,0.262892549966122,-0.04935766907237728,0.9999768733978271,0.6056315225996576,0.279245329482287,0.08022019920194327,0.9999226331710815,0.725169956939407,0.3432781800075696,-0.08402351266223648,0.9975420236587524,0.5896889632897316,0.3779077583902,0.06328673081643216,0.8915314674377441,0.6888397739326074,0.41782672786344627,-0.17323683177551288,0.990434467792511,0.6077183831680374,0.4292585927103386,-0.1087941822516111,0.9180693626403809,0.6674965920211233,0.47523201141546256,-0.044344543175227145,0.9998483657836914,0.6261776884526569,0.48290450654881034,0.04430540856031325,0.9997859597206116,0.6811108489197637,0.655827662810231,-0.08741994172247754,0.9878686666488647,0.6173700331449484,0.6496426182725586,0.019828829476405796,0.9599707126617432,0.7008510246691937,0.8327469097513928,-0.015208982292310123,0.9884753227233887,0.609676881886848,0.8166257651671839,0.1247139358965691,0.9710472822189331
171,7.132124999999999,1,0.9779514853770916,13,0.6217220366257272,0.20234321870553185,-0.13087101243245503,0.9999175667762756,0.6765224923428785,0.2629028479397711,-0.05037009635261626,0.9999772906303406,0.6088966494646273,0.27925830762391374,0.089097942513336,0.9999257326126099,0.7269963266252393,0.343424697032673,-0.0879487669294568,0.9976208209991455,0.593026952561708,0.37868405064414373,0.07254085880451185,0.8946608304977417,0.6905993803537468,0.4177812775824534,-0.17438923848255933,0.990821361541748,0.6103348318998008,0.4279405171173908,-0.09960348138958526,0.9212238788604736,0.6696937771154394,0.47578646683348275,-0.04655760402920712,0.9998525977134705,0.6285574992588551,0.48328912255883,0.04650899911339504,0.9997919797897339,0.6829937447660666,0.6567682177078538,-0.08800261148749544,0.9880349636077881,0.6182775782704336,0.6500041526970257,0.026534919879256415,0.961029052734375,0.7010789583496733,0.8329340246177992,-0.013598832275169101,0.9887134432792664,0.6099142799577412,0.8168731211043944,0.13170025637881905,0.9717997908592224
172,7.173833333333333,1,0.9782443826015179,13,0.6235605496347436,0.20182829025093102,-0.12268876854196717,0.9999205470085144,0.6779887311474307,0.2627375457781843,-0.05305232349121919,0.9999775290489197,0.6120238081706187,0.2791070588088389,0.09818594969459024,0.9999277591705322,0.7285509277641018,0.3434256568727612,-0.0931784985540156,0.9977147579193115,0.5965809460797709,0.378954415284885,0.0812705857987498,0.895270049571991,0.6919204581715271,0.4177599498230067,-0.17507284554649513,0.9912003874778748,0.6131348201617391,0.4258690651405521,-0.09022496105060197,0.9232500791549683,0.6713828686931794,0.47615241269824043,-0.04976911160161106,0.9998558759689331,0.6305276366138431,0.4835424482663855,0.049715143701342696,0.9997966289520264,0.6844217424280892,0.6574417159136403,-0.08824497908609238,0.9881953001022339,0.6194441697013366,0.6500113933972411,0.03252802387773306,0.9611448645591736,0.7012311447919148,0.83306493349871,-0.013963266257184649,0.9889194965362549,0.610371800150564,0.8168674384447221,0.13551735007560117,0.972003698348999
173,7.215541666666666,1,0.9782543457471408,13,0.6255486918217283,0.20110844220610824,-0.11718477558623622,0.999921441078186,0.6792375786077058,0.26249568997510314,-0.05462148544847017,0.9999772310256958,0.6145122253164484,0.27876134150817483,0.10381825538479639,0.9999277591705322,0.729605603067226,0.3431724934403503,-0.09619975359782487,0.9977478384971619,0.5995905027213853,0.3791272375328393,0.08604996849146547,0.8951536417007446,0.6927983455117864,0.4177418285626663,-0.17407254796193425,0.9913476705551147,0.6150748741914187,0.42333017918507926,-0.08472031427003594,0.9241248965263367,0.6725424876651511,0.4763832547504703,-0.05192133380936588,0.999858021736145,0.6319373814706783,0.4836268556007016,0.05186437401437319,0.9998003244400024,0.6853637090604717,0.657948015493491,-0.08860367849647988,0.9880944490432739,0.6203732397862665,0.6499887814903582,0.03590634556740043,0.9607465267181396,0.7013327757996834,0.8331087012251285,-0.015845509512341552,0.9888339638710022,0.6107156140806909,0.8168590617601671,0.13713985221244002,0.9717727303504944
174,7.257249999999999,1,0.9777161616545457,13,0.6269230642823814,0.20019843977813578,-0.10880574162872243,0.9999246001243591,0.6801263988097264,0.26226586239617694,-0.05682790930431417,0.9999780654907227,0.6166178427423421,0.27799363537148775,0.11124277900062349,0.9999288320541382,0.7302634631531464,0.34291044076652155,-0.10063331465007302,0.9978470802307129,0.6021062828894668,0.3783686094820634,0.0939093789888714,0.8901051878929138,0.6933646584132737,0.4177433683289036,-0.17378617321130105,0.9916629791259766,0.616696644683932,0.42078225307790906,-0.07326684234842018,0.9226733446121216,0.6732436066457571,0.4765377989180187,-0.05535071805891298,0.9998615384101868,0.6328555204382883,0.4836795391958741,0.05529407122020412,0.9998020529747009,0.6859345370428612,0.6582995820578308,-0.09361064206188908,0.988373875617981,0.6209936553931111,0.6500967102794872,0.04250174526860974,0.9597364068031311,0.7014021114843847,0.8330187465163118,-0.025215685367764605,0.9890523552894592,0.611019709134285,0.8166787650880435,0.14189903115888408,0.9713637828826904
175,7.298958333333333,1,0.9752750350878789,13,0.6279372313853012,0.19892515998569388,-0.09936271089563892,0.9999276399612427,0.6806774765308525,0.2620101848836456,-0.059662456897426955,0.9999786615371704,0.6182311067580946,0.2770086340354015,0.11892752004942936,0.9999224543571472,0.7306826234316744,0.34249325831989025,-0.10400851515985535,0.9979257583618164,0.6052610405740488,0.3763235165017937,0.10904596626791416,0.8713517189025879,0.6937270133898256,0.4177576783964098,-0.17150354779038357,0.9917247891426086,0.6176794093868915,0.4176957591890288,-0.04374315557939856,0.910959780216217,0.6735697022986669,0.47664215321710796,-0.05950118031147948,0.9998669028282166,0.6334039827722253,0.48376406268529604,0.05946493169465802,0.9998041987419128,0.6860696865844522,0.6582349179164031,-0.1046483128213703,0.9887215495109558,0.6214070072061928,0.6501206368490376,0.048101628424162296,0.9582313299179077,0.7014988010561897,0.8329941516904465,-0.045195657014973065,0.9893949627876282,0.6112348644901604,0.8165830809561464,0.14389473421337187,0.9707657098770142
176,7.3406666666666665,1,0.973129506294544,13,0.628525089965774,0.1978236191773522,-0.09174352894003279,0.9999306797981262,0.6807743033805567,0.26182625747889277,-0.06223551249630304,0.9999793171882629,0.6193392021179037,0.27603759056054455,0.12462860104736834,0.9999193549156189,0.7304270232040824,0.3422387010671864,-0.10773888541897042,0.9979900121688843,0.6077267914931123,0.37436662289864475,0.11841399735235314,0.8553122878074646,0.6937721827073811,0.4178496905732495,-0.16994317151498267,0.9918252825737,0.6182986980095753,0.41562540721528674,-0.026178495363832856,0.9019846320152283,0.67338126126315,0.47669478067517046,-0.06280336353411954,0.999873161315918,0.6337410035110075,0.48383657758808885,0.06278702184120216,0.999809741973877,0.6859064058074807,0.657603393652322,-0.11363137774275478,0.9889925122261047,0.6216860895555196,0.6498703983623806,0.052259065182014536,0.9557383060455322,0.7016354522909227,0.8330329040737849,-0.06247116982945697,0.9896736145019531,0.6113780345796052,0.8165934033276276,0.1448214457042355,0.9696546792984009
177,7.382375,1,0.9712164402008057,13,0.6288753829623852,0.19665656162429607,-0.08922928205969494,0.9999330043792725,0.6802603468028063,0.26173231442788236,-0.06597571195452348,0.9999798536300659,0.6199389517211801,0.2751355765263839,0.12692813555506868,0.999916672706604,0.7295708273871142,0.3421985195848066,-0.11109677547760735,0.9980422258377075,0.609187725478818,0.37252329807834483,0.12391236112729906,0.8413722515106201,0.693097468307688,0.4183064973352193,-0.16930464848055468,0.9918347597122192,0.6187195221375101,0.4143348224375949,-0.015001432181406956,0.8934929370880127,0.6725619917747384,0.47671101158988305,-0.06523487146955209,0.9998785853385925,0.6335984225733668,0.48388732907934706,0.06523338998547772,0.9998141527175903,0.6851515262252706,0.657167352697052,-0.11955808211192204,0.9892110228538513,0.6216586808006649,0.6495342452366467,0.05552931723962522,0.9536798000335693,0.7017652794980855,0.8333605096773635,-0.07319463369256483,0.9899164438247681,0.6114393437301071,0.8167218648351376,0.1456064089064933,0.9687420129776001
178,7.424083333333333,1,0.9689661310269282,13,0.6290536758857881,0.1954090418536477,-0.08853733805109851,0.9999346137046814,0.6792312229980179,0.2617565960488051,-0.06838551546039437,0.9999802708625793,0.6201225095920484,0.27432066784306586,0.12803684459205072,0.9999132752418518,0.7282042354858298,0.3424197485785586,-0.11335864033484011,0.9980505704879761,0.6099248312970866,0.37120189284234895,0.12664827337216672,0.8289576172828674,0.6918532999989906,0.4187907530067848,-0.16791287870130756,0.9915524125099182,0.6190021006120713,0.41352445892393724,-0.0071472259304983,0.8835120797157288,0.6714028517351452,0.4766826407739746,-0.06668631706022256,0.9998844861984253,0.632964123185924,0.4839149068438471,0.06669705938929424,0.9998196363449097,0.6835793199388814,0.6568547032500884,-0.12606447712756494,0.9892625212669373,0.6213917479662576,0.6489656467564424,0.05823082296628959,0.9492765665054321,0.7018502398018733,0.833585059267822,-0.08426662836377183,0.9900248646736145,0.6114586745775208,0.816812878655394,0.1468789396432634,0.9663907885551453
179,7.465791666666666,1,0.9679634341826806,13,0.6291408942431748,0.19455431207848675,-0.09948876536988074,0.9999350309371948,0.678105483026942,0.2620099315604498,-0.07162448509962933,0.9999799728393555,0.619296902592272,0.2737237762431597,0.12126373847576896,0.9999086856842041,0.7268540516854788,0.3427308475493025,-0.11310448056785746,0.9980165958404541,0.6101724414172379,0.3698555162595188,0.12560160275544657,0.824622392654419,0.6906751261995497,0.4191824820875069,-0.1666130643849102,0.9909676909446716,0.6184256412086317,0.41292933631271217,-0.005864245686686914,0.8775642514228821,0.6701709369780752,0.4766778552175024,-0.06745038908092303,0.9998877048492432,0.6320017499004958,0.483951860214315,0.06746270092471315,0.9998223781585693,0.6818267305268886,0.6568240860658792,-0.13077635907455393,0.9893549680709839,0.6209616722687021,0.648564015778826,0.05984910078848843,0.9478701949119568,0.7018998951295303,0.8337414750812253,-0.08911852675411155,0.990089476108551,0.6114372122837628,0.8169562857001027,0.1478267036302206,0.9655053019523621
180,7.507499999999999,1,0.9675066700348487,13,0.6291278287175672,0.19369849575939935,-0.10776644225887455,0.9999333024024963,0.6768753118317805,0.26246515221324074,-0.0735692796220591,0.9999793171882629,0.6180034894970092,0.2732133801494247,0.11545168553965333,0.9999075531959534,0.725358694667918,0.3437378657721521,-0.11270518366922874,0.9979870319366455,0.6090691442986156,0.3689692181083095,0.12221400908005389,0.824015736579895,0.6887697425278408,0.41997257958524015,-0.16920148782284747,0.9906730651855469,0.6176314111797214,0.41268212304344837,-0.007443359402944461,0.8749130964279175,0.6690807698144011,0.476581906532081,-0.06692552106537109,0.9998900294303894,0.6309077685666691,0.48394556788755405,0.06693835265935175,0.9998264312744141,0.6804367681048145,0.6569416461080844,-0.13005357573754464,0.9891259670257568,0.6205520792222773,0.6482558731904113,0.05275332280599883,0.9467971324920654,0.7019244972274205,0.8338274878810306,-0.08607721871548031,0.9897868633270264,0.611426891484605,0.8170359997405906,0.13811737007859565,0.9647511839866638
181,7.549208333333333,1,0.9676310465886042,13,0.6290874976994955,0.1931048781610351,-0.1171558925825397,0.9999294877052307,0.6759227644305464,0.26289501105595187,-0.07459979424646965,0.9999779462814331,0.6160582794208251,0.27287288457154674,0.10898500493788649,0.9999075531959534,0.7239873438206432,0.3450439688567448,-0.11232852175932087,0.99789959192276,0.6071016439785438,0.36855558983611786,0.11155277892907964,0.8282127380371094,0.6868874264513123,0.42068783207208715,-0.17584946519778352,0.9903354048728943,0.6165531704201043,0.41264176263493046,-0.026661172892342877,0.8767504692077637,0.6680989097139681,0.47654233344235264,-0.06491033410897235,0.9998891353607178,0.6297420642688698,0.48398061855343044,0.06491251570731896,0.9998272061347961,0.679401978432266,0.6571545617166533,-0.12737814499168407,0.9884652495384216,0.6201183432729769,0.6480416754155693,0.043024350270854106,0.9453898668289185,0.7018512567265679,0.8338697975660683,-0.07904607437540287,0.9890004992485046,0.611422331252816,0.8170978077171256,0.12779996116831155,0.9636184573173523
182,7.590916666666666,1,0.9678273109289316,13,0.6289061476148818,0.1926481873448466,-0.1246835083288578,0.9999294877052307,0.6750889511536285,0.2632451754847565,-0.07567231375813513,0.9999774694442749,0.614246915322666,0.27259109482168764,0.10491455215351532,0.9999090433120728,0.7229185184229395,0.3460670224729071,-0.1132736160315143,0.997876763343811,0.605243169694435,0.3682995955396633,0.10348338766368581,0.8313031792640686,0.685387558035877,0.4212840401572938,-0.18237456517072842,0.9902044534683228,0.614655655678274,0.4123666398312372,-0.04259425652025502,0.878324031829834,0.6673001529183995,0.47652013080802325,-0.0635503858140038,0.9998908042907715,0.6287090626697122,0.48401244962806445,0.06354649710581052,0.9998303055763245,0.6786313486152784,0.6572930883833132,-0.12891398409267432,0.9883654117584229,0.619717077818931,0.6479135701545612,0.03878747358486917,0.9442678689956665,0.7018202122319435,0.833890420004698,-0.07570947227619525,0.9888089895248413,0.6114253439340848,0.8171400540612743,0.12153965755216256,0.9630672335624695
183,7.632624999999999,1,0.96829898082293,13,0.6286360262384373,0.19232051973134698,-0.12861175272522762,0.9999278783798218,0.6744872931779928,0.2635430138734558,-0.07512516988503953,0.9999765157699585,0.6126396073693903,0.27239186610281196,0.10272245240902626,0.999910295009613,0.7221568759552923,0.3467666733594758,-0.11390076033969192,0.9978302717208862,0.6036459072435936,0.3681381378744302,0.09661881420444098,0.8360329866409302,0.6844114824185557,0.42171023710668765,-0.18691145515100785,0.990128219127655,0.6125615889224542,0.4118359077781444,-0.0581587414085751,0.8817774057388306,0.6666893459344811,0.4765061357045246,-0.06223742349621142,0.999891459941864,0.6278887225328151,0.48403568803485686,0.062225623240547805,0.999832034111023,0.6781361105479525,0.6573294033634517,-0.12962178764226154,0.9880698323249817,0.6194041306626743,0.6478067482155536,0.036240360555014076,0.9435275793075562,0.7017888251332527,0.8339078240230486,-0.0725269723675619,0.9884390830993652,0.6114267017924488,0.8171088118831141,0.11978634960192822,0.9625431895256042
184,7.674333333333333,1,0.9691762465697068,13,0.6284417020266504,0.19207651648137264,-0.13343268984119966,0.9999253749847412,0.6740726414222573,0.2637660919625863,-0.07215147266021982,0.9999750256538391,0.6111976335104714,0.2726258141979556,0.09829266983158397,0.9999107718467712,0.7216661408931614,0.3471667448513126,-0.11027275241305061,0.9977315068244934,0.6019787932240495,0.36974891065776155,0.08673082446457397,0.8432815074920654,0.6838330144519458,0.4219342777815508,-0.18922648573875067,0.9898570775985718,0.6112729110395105,0.411906539615691,-0.07502667974411642,0.8862618803977966,0.666275406667534,0.476520845581775,-0.059684543719624866,0.9998889565467834,0.6273347082929596,0.4840519459789149,0.05966198848419805,0.9998317956924438,0.6778582157399663,0.6573111217239993,-0.12506910030283014,0.987716555595398,0.6191826894279681,0.6477270912378412,0.030051133959862333,0.9442732930183411,0.7017646726341704,0.8339172531013055,-0.06367394264731599,0.987926185131073,0.6114199811755211,0.8170317067340886,0.11650038497365381,0.9627112746238708
185,7.7160416666666665,1,0.9701799154281616,13,0.6284234061727598,0.19187371545284293,-0.13745664156966023,0.9999243021011353,0.6738921590675253,0.2639483892221762,-0.06562229255300889,0.9999741911888123,0.6100559294978267,0.27331816079512106,0.09270156753580673,0.9999120235443115,0.7214026455852807,0.3472614542526693,-0.10024634825013815,0.9975876212120056,0.6005225639902025,0.372081559175788,0.07964799512208517,0.8512303233146667,0.68393078648889,0.4219571120322677,-0.18428982418250783,0.9894865155220032,0.6104322233451043,0.4125686252630653,-0.08345679451709426,0.8905252814292908,0.6661710971119607,0.4766832058656012,-0.05580761766683536,0.9998886585235596,0.6269551237660397,0.48417885822272355,0.055778821405901444,0.9998329877853394,0.6779539937967545,0.6573930423173951,-0.11596859201755359,0.9875078797340393,0.6190371398207996,0.6479604019596743,0.02760577925847065,0.9455965757369995,0.7017276314358076,0.8338703344455414,-0.04787386145776167,0.987678050994873,0.6113659598605845,0.8169773039763284,0.1195961526602686,0.9631944894790649
186,7.75775,1,0.9713325867286096,13,0.6284040723664336,0.19163767625167477,-0.13902287252987253,0.9999236464500427,0.6738913666825033,0.2640644727458218,-0.05859655446433515,0.9999733567237854,0.6093290490440171,0.27383864666627256,0.09023649278049302,0.9999138712882996,0.7215565327149027,0.347016471536744,-0.09185668656007365,0.9975419640541077,0.5994655095491537,0.37408638188459176,0.07721529201812258,0.8592491149902344,0.6845462008584614,0.42179328071541117,-0.17859789167871296,0.9895570278167725,0.6099279812034809,0.41337145618218496,-0.08586016477922405,0.8956468105316162,0.6664577288891695,0.47680794452820785,-0.052646029396613774,0.9998888373374939,0.6268228813177767,0.4842767894819502,0.05260896292129531,0.999835729598999,0.6783805617328624,0.6576401798426661,-0.10460961131728057,0.9873531460762024,0.6190407731984274,0.6482591173760291,0.026080104188762745,0.9471723437309265,0.7016809780619654,0.83373723041353,-0.031288396219263055,0.9874618649482727,0.6113260706984907,0.8169270448169687,0.12125022203714911,0.9638059139251709
187,7.799458333333333,1,0.9723504919272202,13,0.6284102797603548,0.19119874279193236,-0.13952397155534602,0.9999232292175293,0.674160892579394,0.26412718820738407,-0.05275077846781853,0.9999725818634033,0.608875521994844,0.27424403351470317,0.08932554968133809,0.9999152421951294,0.7220433750091966,0.34671634489124203,-0.08530927628420928,0.9974788427352905,0.5987597606646626,0.3756223304316638,0.0759052384128441,0.866110622882843,0.6855716902999434,0.42159725633488665,-0.17428479397814625,0.9895308017730713,0.6094807588795612,0.4139058647168956,-0.08966873340056203,0.9000430107116699,0.6669690245813206,0.4769073941174765,-0.050245995578797886,0.9998896718025208,0.626890278549641,0.48436338368938225,0.0502031555996295,0.999838650226593,0.6790535777852236,0.6579640235453533,-0.09799134917987837,0.987278938293457,0.619160457571144,0.6485998073417483,0.02512073651815439,0.9487068057060242,0.7016398806825755,0.8336075437857325,-0.02097444309718381,0.9873203635215759,0.6112973793851073,0.8168911302682861,0.12239265236947819,0.9645476341247559
188,7.841166666666666,1,0.973275519334353,13,0.6285690486497837,0.19087927190804982,-0.13748871031840604,0.9999225735664368,0.6747093164616884,0.2641707850467893,-0.04756234321987142,0.9999721050262451,0.6085732701262339,0.2745537412697786,0.08942484208499063,0.9999170899391174,0.7228156605201247,0.3464291159081223,-0.08019934794406292,0.9974333047866821,0.5983169308749166,0.3768822449715601,0.07536192424706506,0.8732323050498962,0.6867364962192224,0.4214030065641661,-0.17103509866361624,0.9895538091659546,0.6092198275146735,0.4143240372667012,-0.09259515828462543,0.904740571975708,0.6677035673556976,0.47693224276150603,-0.0486454066438899,0.9998904466629028,0.6271709160846022,0.48441763385852277,0.04859939469478222,0.9998408555984497,0.6798161914976149,0.6581789302989622,-0.09550485145602045,0.9871509671211243,0.6194740483004417,0.6489108887750881,0.024580642035658053,0.9492146968841553,0.701616870325688,0.8334903880909612,-0.01802816870807488,0.9871476292610168,0.6112791372492626,0.816859570663966,0.12391420757358987,0.9645653963088989
189,7.882874999999999,1,0.9741631150245667,13,0.6289919489668816,0.1907102163020884,-0.13687395622738174,0.999923050403595,0.6756812249209327,0.2643718108614497,-0.04543140718139069,0.9999716877937317,0.6084571625777435,0.2748870786800285,0.08958743506658343,0.9999188184738159,0.7240824952906466,0.34616680290673507,-0.0777286752141529,0.9973984360694885,0.5980422657741237,0.3779110360930529,0.07507260721254667,0.8794691562652588,0.6879303915802928,0.42124034374496355,-0.1688907209457493,0.9894894361495972,0.6091254202358422,0.4147988621622829,-0.09371263413231046,0.9084830284118652,0.668547605362413,0.476992990250704,-0.04777318365995068,0.9998902082443237,0.6276467412500663,0.484554350031456,0.0477266500642616,0.999841570854187,0.6808128452025052,0.6583714041824485,-0.09411994161295287,0.9872255325317383,0.6197838449663913,0.6493870140321338,0.025282196318843386,0.9502623677253723,0.7016050724916839,0.8334404046802592,-0.017581627635649993,0.9871859550476074,0.6112716248838406,0.8168545020274898,0.1275086014361183,0.9650612473487854
190,7.924583333333333,1,0.9749758472809424,13,0.6294937046202924,0.19037177530615335,-0.13583466856962023,0.9999233484268188,0.6764622867316097,0.26448824599943044,-0.04415859785832762,0.9999713897705078,0.6086172861051407,0.2751033202550818,0.09188354011169857,0.9999196529388428,0.7250800012181469,0.34563651723128586,-0.07691450812954799,0.997429370880127,0.5979653173098156,0.37832427364122034,0.07643459992537721,0.8845205307006836,0.6892873788329963,0.4210620352295906,-0.16818008118818953,0.9896379113197327,0.6090676142258195,0.4151304617485757,-0.09381761615495214,0.9120296835899353,0.6693682078727229,0.4770222812620025,-0.04794595442053462,0.9998912811279297,0.628239760682221,0.4846492198677147,0.04789495859796831,0.9998437166213989,0.6816792673871455,0.6583929824432474,-0.09751362954041534,0.9874447584152222,0.620115483297,0.6498170936947165,0.027461321384724867,0.9512413144111633,0.701596313328865,0.8333789339490939,-0.01740860701396516,0.9872595071792603,0.6112717306460749,0.816853457377037,0.13228992782271903,0.9655735492706299
191,7.966291666666666,1,0.9755992476756756,13,0.6300135193549627,0.1901771292823768,-0.13326418116191927,0.9999233484268188,0.6773565012362661,0.2645764382371608,-0.04386455136051237,0.9999711513519287,0.6091428976788413,0.2753660904387043,0.09523684230500708,0.9999203681945801,0.7261937116624104,0.34525569706880466,-0.07677091264702247,0.9974514842033386,0.5980778576320839,0.37880303799183973,0.07929942190498984,0.8887364864349365,0.6904398124533,0.42091040611937736,-0.16786710675324526,0.9897140264511108,0.6093950596886797,0.4155950216922113,-0.0916431374898973,0.9147629141807556,0.6702326121872366,0.4770651992965792,-0.048424812394239,0.999891459941864,0.6289902576999515,0.4847703189949094,0.04836965253927827,0.9998445510864258,0.6823841463430599,0.6584086951931833,-0.10024557384970606,0.987549901008606,0.6204274169059224,0.6501811098448007,0.030107765010706406,0.9518907070159912,0.701589448777761,0.8333387118160471,-0.017734097702365274,0.9873065948486328,0.6112896860730714,0.8168125466306769,0.13596563253368835,0.965827226638794
192,8.008,1,0.9762420975244962,13,0.6304943339822813,0.18976421614654373,-0.1315358291084561,0.9999239444732666,0.6782148916227562,0.26463785093849024,-0.04466267635183852,0.9999708533287048,0.6098812030826016,0.27551470487451396,0.09755301339366013,0.999920666217804,0.7271712559986939,0.34500009318993874,-0.07931930296405312,0.9974685311317444,0.598371623850912,0.3791193528706855,0.08147700852051987,0.8928602933883667,0.6913944129925937,0.4209654575633264,-0.17035570123827326,0.9898449182510376,0.6097978640801257,0.41599327702632183,-0.08975218080341776,0.9175940155982971,0.6709961243532092,0.4771172002719182,-0.04888905852188691,0.9998928904533386,0.6297315055566683,0.48486645200947215,0.04883150463983381,0.9998466372489929,0.6829626591635458,0.6585563079639636,-0.10192633058812195,0.9875880479812622,0.6207646101729213,0.6504361536079742,0.03355824180265096,0.9526556730270386,0.7015838031664968,0.8333410619801105,-0.01831746798916937,0.9873745441436768,0.6113194210096644,0.8167963009138737,0.14041996746754776,0.9662062525749207
193,8.049708333333333,1,0.9768899404085599,13,0.6311276995895988,0.18912125947194552,-0.13130128304267874,0.9999252557754517,0.6790769226443827,0.2646896732377766,-0.04570022197395687,0.9999707341194153,0.6105083629441065,0.2757623315095413,0.09892970898803652,0.9999211430549622,0.7280366934309583,0.3448404019133694,-0.08127388314355323,0.9974785447120667,0.5986973158795983,0.3795395964994548,0.08205002008007893,0.896781325340271,0.6924764982210974,0.42141835910410474,-0.1720263080331197,0.989833414554596,0.6103111766223691,0.4167522426994387,-0.08950968722504349,0.9200459718704224,0.6716285371426138,0.477217401766423,-0.049313827985574966,0.9998950958251953,0.6304033007330059,0.4849729590154638,0.049257022330954414,0.9998502135276794,0.6834130905213851,0.6586896597630831,-0.10446791917413653,0.9878216981887817,0.6211007633816497,0.6506300085963674,0.036056130597729275,0.9537214636802673,0.7015929225372112,0.833321964678573,-0.01970853660518921,0.98752361536026,0.6113424169952782,0.8168052242936574,0.14439316168077082,0.9668007493019104
