frame,time_s,detected,mean_visibility,num_visible,torso_lean_deg,right_elbow_angle_deg,left_elbow_angle_deg,right_knee_angle_deg,left_knee_angle_deg,right_wrist_speed_norm,left_wrist_speed_norm
130,5.422083333333333,1,0.964462358217973,13,0.8228676138694002,153.05053559488871,94.68664134830419,175.27083613510996,169.3055392053533,0.838581727163084,0.6146037767293023
131,5.463791666666666,1,0.9665282093561612,13,0.06259585249947644,146.65754567191107,94.39066630999463,176.18290788807215,167.5263679377713,0.7710969841073924,0.6082910413233519
132,5.5055,1,0.9686351601894085,13,-0.6935820645646271,142.00671769782574,93.96577617144357,176.73469221640403,165.73361101825571,0.7709919608871557,0.5495014314205716
133,5.547208333333333,1,0.9703413064663227,13,-1.4383640925502081,138.4408836434681,93.75665844622692,177.16351181330404,164.39619824549524,0.6978567239227916,0.4090078935407095
134,5.588916666666666,1,0.9718461128381582,13,-2.0925337434623406,136.19731724663498,93.27827476529883,177.53224305265897,163.80596891789347,0.6859317076478207,0.41230104481253715
135,5.630624999999999,1,0.9733639267774729,13,-2.710577075081232,133.6041179150985,92.47318056864897,177.9912258934228,163.86580814859477,0.5163888489961208,0.38038274768445696
136,5.672333333333333,1,0.9746176692155691,13,-3.263607196889395,130.9025076397306,91.60208139684575,177.91685207381798,164.33197365504122,0.38643086851856795,0.3248820836130278
137,5.714041666666667,1,0.9759247715656574,13,-3.750051165272526,128.9103042550165,91.07060305683166,177.8804503644105,165.48736797201371,0.29273964737564223,0.2604747241342768
138,5.75575,1,0.977203905582428,13,-4.157705167265494,127.9996204175852,90.5179273926203,177.91569145672324,166.96382099862876,0.21896415130493513,0.18502556075797927
139,5.797458333333333,1,0.9782470831504235,13,-4.445656082529905,127.82184279638112,90.11507779847284,177.93940438445475,168.7435423206365,0.13182424997155423,0.14719619236421555
140,5.839166666666666,1,0.9791614871758682,13,-4.625721277972222,128.06483192757005,89.92614816969977,177.9433791828735,170.52569067118165,0.10253314640219931,0.11130020034751041
141,5.880875,1,0.9799519960696881,13,-4.765922676823034,128.11311550830877,89.8672844224822,177.98181651685417,172.12573261243662,0.05840411523044889,0.07545336390016914
142,5.922583333333333,1,0.9806746381979722,13,-4.903386554752393,128.82014275351708,90.06755458972717,178.02786680082352,173.57128987645294,0.1262131005980551,0.102362767248359
143,5.964291666666666,1,0.9813791375893813,13,-4.90341214006223,130.58916969329746,90.00891678466148,177.95374766378305,174.77733647415366,0.3021690560251901,0.18400845516688802
144,6.005999999999999,1,0.981947334913107,13,-4.856911261585261,132.32793623411064,90.4704751392137,177.67441415263184,175.82295016626142,0.5414666036961656,0.36023644545719813
145,6.047708333333333,1,0.982332550562345,13,-4.746453011231105,134.32622476645608,91.20929368210027,177.1202534781521,177.07774222876017,0.6821594051000693,0.47620697999670925
146,6.089416666666666,1,0.9821369189482468,13,-4.633394021694316,136.7887623516029,91.74488564804108,176.21261936844988,178.3712496170701,0.7469595283113563,0.48231015253296816
147,6.131125,1,0.9813592021281903,13,-4.600812706222793,139.62589544907988,92.45065691089435,175.03183913178648,179.38311007649867,0.7568854761880306,0.49013196610424015
148,6.172833333333333,1,0.9790114576999958,13,-4.752723277592589,143.0290064463498,93.104842962751,173.56798848252552,179.86544990881305,0.899463207432154,0.4169112358023683
149,6.214541666666666,1,0.9767805796403152,13,-4.791810449846049,147.33812581110905,93.81133252980855,172.67377645577722,178.9099887267322,0.7446868341741085,0.37728540040258196
150,6.25625,1,0.9719739693861741,13,-4.693265729028964,155.72090899698318,94.90406504750273,172.10463176197862,178.4881931992278,0.8508046853761685,0.37055496804899796
151,6.297958333333333,1,0.9669576195570139,13,-4.580319661257345,164.82301670053187,95.9531929503485,172.44228638855253,178.44497011553827,0.6099398471722105,0.3037885120788495
152,6.339666666666666,1,0.9622893929481506,13,-4.4585725643990335,170.69843331449277,96.80152735439235,172.91733694181016,178.4031331218964,0.500429946596991,0.21083808560973363
153,6.381374999999999,1,0.9579407160098736,13,-4.325107129316101,175.31482263632356,97.32908764369306,173.64130268125226,178.39532926565994,0.2373657549768713,0.1182858657750637
154,6.423083333333333,1,0.9542626463449918,13,-4.207365187659508,178.41877375579847,97.72145792793486,174.26076676880726,178.3310295319448,0.10192312444343471,0.07068133406289584
155,6.464791666666666,1,0.9535908469787011,13,-3.977880201843078,179.2312804165408,97.63109314225095,175.02772693777493,178.38252643025106,0.21232222677189247,0.07153118821911474
156,6.5065,1,0.9535767023379986,13,-3.876326942396788,176.45793907589103,97.68013001243733,175.8315715005588,178.77584914388484,0.5596180070854847,0.21566275567026524
157,6.548208333333333,1,0.9541052396480854,13,-3.812631577449168,171.07455096751772,96.84211762840893,176.5877421039266,179.36238180966876,0.6666443926881639,0.4546901741232104
158,6.589916666666666,1,0.955173909664154,13,-3.705140378642298,164.82242843161916,95.91855182362812,177.0532301262174,179.79949834224195,0.75195700232892,0.549551860085089
159,6.631625,1,0.9567064046859741,13,-3.691054696463409,161.18579190218884,94.89783785640785,177.71649892031226,179.23174136935725,1.1012613382622887,0.6506403768224721
160,6.673333333333333,1,0.959280788898468,13,-3.7048156882443193,155.0028617840622,94.0504658944458,178.4591692728487,178.58900828738743,0.8081253966517477,0.5811192844428696
161,6.715041666666666,1,0.9614426952141982,13,-3.718464712418353,149.7639446591204,93.67336883976806,178.90911046463887,177.8260596306052,0.7537870617853099,0.3923449356156478
162,6.756749999999999,1,0.9638646795199468,13,-3.790072573316461,144.98292861282462,93.56304888181873,179.27015898745546,176.67380923296167,0.6151163600224604,0.24715985045834551
163,6.798458333333333,1,0.9659680586594802,13,-3.842871205859406,140.77158734671838,93.20711343708615,179.5496632921046,175.70038031587774,0.5793981884865578,0.21300559334276695
164,6.840166666666666,1,0.9680252854640667,13,-3.9187053446793394,137.12991650702915,92.96479769358595,179.598311804093,174.91897878427315,0.44394775431623784,0.11996292641642714
165,6.881874999999999,1,0.9699289890436026,13,-3.909493124115897,135.17891107725072,92.58535683080032,179.60712750820574,174.4041551480594,0.32184568613467807,0.07242251164486974
166,6.923583333333333,1,0.9716378817191491,13,-3.819182882083272,134.41332321161403,92.01917363346475,179.60900281792732,174.37066749716607,0.19019573964341685,0.06600455294471136
167,6.965291666666666,1,0.9730863662866446,13,-3.6777099532262407,133.2454875312104,91.70503323385984,179.6939194866987,174.73696527561822,0.08664609969866863,0.2598153983325329
168,7.007,1,0.9746197186983548,13,-3.4409854762475423,132.00752336118765,91.42191862354831,179.7459024509493,175.22765060961805,0.22093670042998634,0.3367183121915386
169,7.048708333333333,1,0.976057611978971,13,-3.2978875315573575,131.60649769191068,91.34473299239384,179.6584761165196,175.8026824012401,0.4012355637328184,0.3679344358682825
170,7.090416666666666,1,0.9772606079395001,13,-3.2275468808859977,132.00076257987868,91.03613119947954,179.31754236944272,176.4136649138452,0.4648722836603681,0.3294791024304405
171,7.132124999999999,1,0.9779514853770916,13,-3.1319816458222847,132.166089566761,90.87369943018247,178.83580526111714,177.1002142335702,0.5380213382100626,0.3481584882420661
